announced_date,battery,camera,current_status,dimensions,display_inches,image,is_Touch,memory,os,phone_model,processor,ram,resolution,url,weight
4-Jan-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19453-specs/LG-Lollipop-GD580.jpg,,,,LG Lollipop GD580,,,,http://www.phonearena.com/phones/LG-Lollipop-GD580_id4333,
5-Jan-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19570-specs/LG-Lotus-Elite.jpg,,,,LG Lotus Elite,,,,http://www.phonearena.com/phones/LG-Lotus-Elite_id3980,
7-Jan-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19574-specs/LG-Rumor-Touch.jpg,,,,LG Rumor Touch,,,,http://www.phonearena.com/phones/LG-Rumor-Touch_id4349,
8-Jan-10,,,,,,http://i-cdn.phonearena.com/images/phones/20708-specs/LG-Shine-Touch.jpg,,,,LG Shine Touch,,,,http://www.phonearena.com/phones/LG-Shine-Touch_id4551,
7-Jan-10,,,Released, 4.29 x 2.15 x 0.50 inches,,http://i-cdn.phonearena.com/images/phones/19579-specs/LG-Optimus.jpg,,," Android (2.1, 1.6)",LG Optimus,,,,http://www.phonearena.com/phones/LG-Optimus_id4351,116 g
8-Jan-10,,,,,,http://i-cdn.phonearena.com/images/phones/19581-specs/LG-GW990.jpg,,,,LG GW990,,,,http://www.phonearena.com/phones/LG-GW990_id4352,
9-Feb-10,,5 megapixels,Released, 4.02 x 1.86 x 0.39 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/19761-specs/LG-Mini.jpg, Multi-touch,,,LG Mini,,, 480 x 854 pixels,http://www.phonearena.com/phones/LG-Mini_id4353,102 g
12-Jan-10,,,,,,http://i-cdn.phonearena.com/images/phones/26546-specs/LG-231C.jpg,,,,LG 231C,,,,http://www.phonearena.com/phones/LG-231C_id4358,83 g
15-Jan-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20791-specs/LG-GB270.jpg,,,,LG GB270,,,,http://www.phonearena.com/phones/LG-GB270_id4578,
18-Jan-10,,3 megapixels,Released,,,http://i-cdn.phonearena.com/images/phones/19632-specs/LG-KM555.jpg, Yes,,,LG KM555,,, 240 x 400 pixels,http://www.phonearena.com/phones/LG-KM555_id4366,
4-Feb-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19748-specs/LG-Accolade.jpg,,,,LG Accolade,,,,http://www.phonearena.com/phones/LG-Accolade_id4405,
4-Feb-10,,,,,,http://i-cdn.phonearena.com/images/phones/21975-specs/LG-Clout.jpg,,,,LG Clout,,,,http://www.phonearena.com/phones/LG-Clout_id4406,
9-Feb-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19763-specs/LG-Town-GT350.jpg,,,,LG Town GT350,,,,http://www.phonearena.com/phones/LG-Town-GT350_id4417,
9-Feb-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19772-specs/LG-GX200.jpg,,,,LG GX200,,,,http://www.phonearena.com/phones/LG-GX200_id4314,
10-Feb-10,,,,,,http://i-cdn.phonearena.com/images/phones/19768-specs/LG-Cookie-Plus.jpg,,,,LG Cookie Plus,,,,http://www.phonearena.com/phones/LG-Cookie-Plus_id4421,
14-Sep-09,,,, 4.29 x 2.15 x 0.63 inches,,http://i-cdn.phonearena.com/images/phones/20404-specs/LG-EVE.jpg,,," Android (2.2, 1.5)",LG EVE,,,,http://www.phonearena.com/phones/LG-EVE_id4478,139 g
26-Feb-10,,,, 4.45 x 2.17 x 0.63 inches,,http://i-cdn.phonearena.com/images/phones/20958-specs/LG-IQ-GW825.jpg,,, Windows Mobile Professional (6.5),LG IQ GW825,,,,http://www.phonearena.com/phones/LG-IQ-GW825_id4614,
1-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20433-specs/LG-KF305.jpg,,,,LG KF305,,,,http://www.phonearena.com/phones/LG-KF305_id4484,
4-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/21655-specs/LG-Viewty-GT.jpg,,,,LG Viewty GT,,,,http://www.phonearena.com/phones/LG-Viewty-GT_id4487,
4-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20480-specs/LG-Cookie-Fresh.jpg,,,,LG Cookie Fresh,,,,http://www.phonearena.com/phones/LG-Cookie-Fresh_id4497,
9-Mar-10,,,,,,http://i-cdn.phonearena.com/images/phones/20481-specs/LG-GB160A.jpg,,,,LG GB160A,,,,http://www.phonearena.com/phones/LG-GB160A_id4499,
9-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20482-specs/LG-GD350.jpg,,,,LG GD350,,,,http://www.phonearena.com/phones/LG-GD350_id4214,
9-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20486-specs/LG-KP108.jpg,,,,LG KP108,,,,http://www.phonearena.com/phones/LG-KP108_id4500,
15-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20584-specs/LG-Cosmos.jpg,,,,LG Cosmos,,,,http://www.phonearena.com/phones/LG-Cosmos_id4429,
24-May-10,,,Released, 4.53 x 2.20 x 0.65 inches,,http://i-cdn.phonearena.com/images/phones/21141-specs/LG-Fathom.jpg,,, Windows Mobile Professional (6.5.3),LG Fathom,,,,http://www.phonearena.com/phones/LG-Fathom_id4369,152 g
6-Apr-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20549-specs/LG-GX500.jpg,,,,LG GX500,,,,http://www.phonearena.com/phones/LG-GX500_id4517,
22-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20552-specs/LG-Remarq.jpg,,,,LG Remarq,,,,http://www.phonearena.com/phones/LG-Remarq_id4294,108 g
26-Mar-10,,,,,,http://i-cdn.phonearena.com/images/phones/20797-specs/LG-GS155A.jpg,,,,LG GS155A,,,,http://www.phonearena.com/phones/LG-GS155A_id4396,
1-Jul-09,,,,,,http://i-cdn.phonearena.com/images/phones/21068-specs/LG-Scarlet.jpg,,,,LG Scarlet,,,,http://www.phonearena.com/phones/LG-Scarlet_id3351,
10-Jul-09,,,,,,http://i-cdn.phonearena.com/images/phones/16584-specs/LG-GC990-Louvre.jpg,,,,LG GC990 Louvre,,,,http://www.phonearena.com/phones/LG-GC990-Louvre_id3848,
13-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16585-specs/LG-LX290.jpg,,,,LG LX290,,,,http://www.phonearena.com/phones/LG-LX290_id3852,
7-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16602-specs/LG-GW300.jpg,,,,LG GW300,,,,http://www.phonearena.com/phones/LG-GW300_id3829,
16-Jun-09,,,Released, 4.58 x 2.42 x 0.47 inches, 2.4 inches,http://i-cdn.phonearena.com/images/phones/17571-specs/LG-GW550.jpg,,, Windows Mobile Standard (6.5),LG GW550,,, 320 x 240 pixels,http://www.phonearena.com/phones/LG-GW550_id4033,122 g
16-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16990-specs/LG-GB210.jpg,,,,LG GB210,,,,http://www.phonearena.com/phones/LG-GB210_id3862,
16-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/18096-specs/LG-New-Chocolate-BL20.jpg,,,,LG New Chocolate BL20,,,,http://www.phonearena.com/phones/LG-New-Chocolate-BL20_id3863,
29-May-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16731-specs/LG-GW520.jpg,,,,LG GW520,,,,http://www.phonearena.com/phones/LG-GW520_id3672,
29-May-09,,,, 4.21 x 2.20 x 0.47 inches, 3.0 inches,http://i-cdn.phonearena.com/images/phones/16736-specs/LG-GT505.jpg," Yes Camera Camera: 5 megapixels Flash: LED Features: Digital zoom Camcorder: Yes Features: Video calling Front-facing camera: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, ARM9 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 128 MB RAM / 256 MB ROM Built-in storage: 0.05 GB Storage expansion: microSD, microSDHC up to 8 GB Battery Talk time: 3.33 hours the average is 14 h (828 min) Stand-by time: 14.6 days (350 hours) the average is 17 days (417 h)",,,LG GT505,,, 240 x 400 pixels,http://www.phonearena.com/phones/LG-GT505_id3893,98 g
21-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/18716-specs/LG-Chocolate-Touch-VX8575.jpg,,,,LG Chocolate Touch VX8575,,,,http://www.phonearena.com/phones/LG-Chocolate-Touch-VX8575_id3876,
14-Sep-09,,5 megapixels,Released, 4.29 x 2.15 x 0.63 inches, 3.0 inches,http://i-cdn.phonearena.com/images/phones/18733-specs/LG-GW620.jpg, Yes,, Android (1.5),LG GW620,,, 320 x 480 pixels,http://www.phonearena.com/phones/LG-GW620_id3888,139 g
28-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/19450-specs/LG-GB125.jpg,,,,LG GB125,,,,http://www.phonearena.com/phones/LG-GB125_id4332,
30-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16999-specs/LG-GB106.jpg,,,,LG GB106,,,,http://www.phonearena.com/phones/LG-GB106_id3956,
7-Jul-09,,5 megapixels,,,,http://i-cdn.phonearena.com/images/phones/17602-specs/LG-New-Chocolate-BL40G.jpg, Multi-touch,,,LG New Chocolate BL40G,,, 345 x 800 pixels,http://www.phonearena.com/phones/LG-New-Chocolate-BL40G_id4046,
3-Aug-09,,,,,,http://i-cdn.phonearena.com/images/phones/19607-specs/LG-KF311.jpg,,,,LG KF311,,,,http://www.phonearena.com/phones/LG-KF311_id3963,
16-Feb-09,,,,,,http://i-cdn.phonearena.com/images/phones/17323-specs/LG-GD900F-Crystal.jpg,,,,LG GD900F Crystal,,,,http://www.phonearena.com/phones/LG-GD900F-Crystal_id4001,
3-Aug-09,,,,,,http://i-cdn.phonearena.com/images/phones/19598-specs/LG-KF245.jpg,,,,LG KF245,,,,http://www.phonearena.com/phones/LG-KF245_id3970,91 g
4-Aug-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/17249-specs/LG-GT500.jpg,,,,LG GT500,,,,http://www.phonearena.com/phones/LG-GT500_id3640,
7-Aug-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/17567-specs/LG-GM750.jpg,,,,LG GM750,,,,http://www.phonearena.com/phones/LG-GM750_id3976,
20-Aug-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/20715-specs/LG-GW525.jpg,,,,LG GW525,,,,http://www.phonearena.com/phones/LG-GW525_id4556,
27-Aug-09,,,,,,http://i-cdn.phonearena.com/images/phones/17574-specs/LG-410G.jpg,,,,LG 410G,,,,http://www.phonearena.com/phones/LG-410G_id3255,
2-Sep-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/17463-specs/LG-Bliss.jpg,,,,LG Bliss,,,,http://www.phonearena.com/phones/LG-Bliss_id3628,
15-Sep-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/19420-specs/LG-GB230.jpg,,,,LG GB230,,,,http://www.phonearena.com/phones/LG-GB230_id3663,
17-Sep-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/17954-specs/LG-AX310.jpg,,,,LG AX310,,,,http://www.phonearena.com/phones/LG-AX310_id3817,
9-Oct-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/18372-specs/LG-Lyric-MT375.jpg,,,,LG Lyric MT375,,,,http://www.phonearena.com/phones/LG-Lyric-MT375_id4156,
20-Oct-09,,,Released, 3.50 x 1.81 x 0.74 inches,,http://i-cdn.phonearena.com/images/phones/18807-specs/LG-220C.jpg,,,,LG 220C,,,,http://www.phonearena.com/phones/LG-220C_id3764,83 g
21-Oct-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/18808-specs/LG-290C.jpg,,,,LG 290C,,,,http://www.phonearena.com/phones/LG-290C_id4239,
21-Oct-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/18838-specs/LG-KG376.jpg,,,,LG KG376,,,,http://www.phonearena.com/phones/LG-KG376_id4247,
22-Oct-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/22444-specs/LG-100C.jpg,,,,LG 100C,,,,http://www.phonearena.com/phones/LG-100C_id3741,70 g
5-Nov-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/18710-specs/LG-KM555E.jpg,,,,LG KM555E,,,,http://www.phonearena.com/phones/LG-KM555E_id4209,
11-Nov-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/19418-specs/LG-GU230.jpg,,,,LG GU230,,,,http://www.phonearena.com/phones/LG-GU230_id4321,
11-Nov-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/19413-specs/LG-GU280.jpg,,,,LG GU280,,,,http://www.phonearena.com/phones/LG-GU280_id4078,
20-Jan-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/12088-specs/LG-UX280-Wine.jpg,,,,LG UX280 Wine,,,,http://www.phonearena.com/phones/LG-UX280-Wine_id3416,
27-Jan-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/12126-specs/LG-CF360.jpg,,,,LG CF360,,,,http://www.phonearena.com/phones/LG-CF360_id3164,
2-Feb-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/15417-specs/LG-GB110.jpg,,,,LG GB110,,,,http://www.phonearena.com/phones/LG-GB110_id3537,
3-Feb-09,,,,,,http://i-cdn.phonearena.com/images/phones/12178-specs/LG-Neon.jpg,,,,LG Neon,,,,http://www.phonearena.com/phones/LG-Neon_id3446,
3-Feb-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/12633-specs/LG-KS660.jpg,,,,LG KS660,,,,http://www.phonearena.com/phones/LG-KS660_id3531,
9-Feb-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/12207-specs/LG-ARENA.jpg,,,,LG ARENA,,,,http://www.phonearena.com/phones/LG-ARENA_id3452,
16-Feb-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/12542-specs/LG-GB102.jpg,,,,LG GB102,,,,http://www.phonearena.com/phones/LG-GB102_id3520,
16-Feb-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/12541-specs/LG-GB130.jpg,,,,LG GB130,,,,http://www.phonearena.com/phones/LG-GB130_id3519,
16-Feb-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/12544-specs/LG-GB220.jpg,,,,LG GB220,,,,http://www.phonearena.com/phones/LG-GB220_id3522,
16-Feb-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/12543-specs/LG-GB250.jpg,,,,LG GB250,,,,http://www.phonearena.com/phones/LG-GB250_id3521,
16-Feb-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/12491-specs/LG-KB770.jpg,,,,LG KB770,,,,http://www.phonearena.com/phones/LG-KB770_id3142,
16-Feb-09,,,,,,http://i-cdn.phonearena.com/images/phones/18107-specs/LG-GM310G.jpg,,,,LG GM310G,,,,http://www.phonearena.com/phones/LG-GM310G_id4128,
16-Feb-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/17445-specs/LG-GM310.jpg,,,,LG GM310,,,,http://www.phonearena.com/phones/LG-GM310_id3504,
16-Feb-09,,,,, 2.8 inches,http://i-cdn.phonearena.com/images/phones/12493-specs/LG-KT770.jpg,,,,LG KT770,,, 240 x 400 pixels,http://www.phonearena.com/phones/LG-KT770_id3505,
17-Feb-09,,,,,,http://i-cdn.phonearena.com/images/phones/12297-specs/LG-HQ.jpg,,, Windows Mobile Professional (6.1) Display ,LG HQ,,,,http://www.phonearena.com/phones/LG-HQ_id3482,
16-Feb-09,,8 megapixels,Released,,,http://i-cdn.phonearena.com/images/phones/15406-specs/LG-Viewty-Smart.jpg, Multi-touch,,,LG Viewty Smart,,, 480 x 800 pixels,http://www.phonearena.com/phones/LG-Viewty-Smart_id3511,
6-Mar-09,,,,,,http://i-cdn.phonearena.com/images/phones/15115-specs/LG-KM330.jpg,,,,LG KM330,,,,http://www.phonearena.com/phones/LG-KM330_id3625,
6-Mar-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16920-specs/LG-GD330.jpg,,,,LG GD330,,,,http://www.phonearena.com/phones/LG-GD330_id3630,
12-Mar-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/14167-specs/LG-Rumor2.jpg,,,,LG Rumor2,,,,http://www.phonearena.com/phones/LG-Rumor2_id3562,
30-Mar-09,,2 megapixels,Released, 4.16 x 2.11 x 0.62 inches, 2.8 inches,http://i-cdn.phonearena.com/images/phones/15093-specs/LG-Xenon.jpg, Yes,,,LG Xenon,,, 240 x 400 pixels,http://www.phonearena.com/phones/LG-Xenon_id3564,108 g
23-Mar-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/15062-specs/LG-Banter.jpg,,,,LG Banter,,,,http://www.phonearena.com/phones/LG-Banter_id3575,
27-Mar-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16996-specs/LG-GM200.jpg,,,,LG GM200,,,,http://www.phonearena.com/phones/LG-GM200_id3656,
28-May-09,,,Released,, 2.6 inches,http://i-cdn.phonearena.com/images/phones/16031-specs/LG-enV3.jpg,,,,LG enV3,,, 320 x 240 pixels,http://www.phonearena.com/phones/LG-enV3_id3622,107 g
28-May-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16037-specs/LG-enV-Touch.jpg,,,,LG enV Touch,,,,http://www.phonearena.com/phones/LG-enV-Touch_id3626,
16-Apr-09,,,,,,http://i-cdn.phonearena.com/images/phones/20714-specs/LG-GB250G.jpg,,,,LG GB250G,,,,http://www.phonearena.com/phones/LG-GB250G_id4553,
28-May-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16040-specs/LG-Glance.jpg,,,,LG Glance,,,,http://www.phonearena.com/phones/LG-Glance_id3461,
15-May-09,,,,,,http://i-cdn.phonearena.com/images/phones/19717-specs/LG-GM205.jpg,,,,LG GM205,,,,http://www.phonearena.com/phones/LG-GM205_id3492,
22-Feb-10,,5 megapixels,Released, 4.24 x 2.18 x 0.48 inches, 3.0 inches,http://i-cdn.phonearena.com/images/phones/20354-specs/LG-ARENA.jpg, Multi-touch,,,LG ARENA,,, 480 x 800 pixels,http://www.phonearena.com/phones/LG-ARENA_id3720,105 g
16-Nov-09,,,Released, 4.20 x 2.00 x 0.53 inches, 2.2 inches,http://i-cdn.phonearena.com/images/phones/18796-specs/LG-Shine-II.jpg,,,,LG Shine II,,, 240 x 320 pixels,http://www.phonearena.com/phones/LG-Shine-II_id3723,125 g
2-Jun-09,,,,,,http://i-cdn.phonearena.com/images/phones/16063-specs/LG-GC900F.jpg,,,,LG GC900F,,,,http://www.phonearena.com/phones/LG-GC900F_id3754,
17-Mar-00,,,,,,http://i-cdn.phonearena.com/images/phones/7265-specs/LG-Touchpoint-1100.jpg,,,,LG Touchpoint 1100,,,,http://www.phonearena.com/phones/LG-Touchpoint-1100_id52,119 g
1-Jan-01,,,,,,http://i-cdn.phonearena.com/images/phones/7282-specs/LG-TP-5250.jpg,,,,LG TP 5250,,,,http://www.phonearena.com/phones/LG-TP-5250_id41,99 g
1-Jan-01,,,,,,http://i-cdn.phonearena.com/images/phones/7280-specs/LG-TP3000.jpg,,,,LG TP3000,,,,http://www.phonearena.com/phones/LG-TP3000_id53,176 g
14-Mar-01,,,,,,http://i-cdn.phonearena.com/images/phones/7295-specs/LG-TM220.jpg,,,,LG TM220,,,,http://www.phonearena.com/phones/LG-TM220_id589,
30-Apr-01,,,,,,http://i-cdn.phonearena.com/images/phones/7300-specs/LG-TP5200.jpg,,,,LG TP5200,,,,http://www.phonearena.com/phones/LG-TP5200_id606,99 g
12-Jul-01,,,,,,http://i-cdn.phonearena.com/images/phones/7315-specs/LG-VX-1--TM520.jpg,,,,LG VX-1 / TM520,,,,http://www.phonearena.com/phones/LG-VX-1--TM520_id381,108 g
2-Nov-01,,,,,,http://i-cdn.phonearena.com/images/phones/7330-specs/LG-LG-4NE1.jpg,,,,LG LG 4NE1,,,,http://www.phonearena.com/phones/LG-LG-4NE1_id387,105 g
11-Dec-01,,,,,,http://i-cdn.phonearena.com/images/phones/7335-specs/LG-TM510.jpg,,,,LG TM510,,,,http://www.phonearena.com/phones/LG-TM510_id73,120 g
25-Feb-02,,,,,,http://i-cdn.phonearena.com/images/phones/7365-specs/LG-VX9000.jpg,,,,LG VX9000,,,,http://www.phonearena.com/phones/LG-VX9000_id608,135 g
5-Apr-02,,,,,,http://i-cdn.phonearena.com/images/phones/7375-specs/LG-1010.jpg,,,,LG 1010,,,,http://www.phonearena.com/phones/LG-1010_id388,79 g
8-May-02,,,,,,http://i-cdn.phonearena.com/images/phones/7388-specs/LG-VX-2000.jpg,,,,LG VX-2000,,,,http://www.phonearena.com/phones/LG-VX-2000_id435,113 g
14-May-02,,,,,,http://i-cdn.phonearena.com/images/phones/7392-specs/LG-VX-4100.jpg,,,,LG VX-4100,,,,http://www.phonearena.com/phones/LG-VX-4100_id365,
26-Jun-06,,,,,,http://i-cdn.phonearena.com/images/phones/8309-specs/LG-KG190.jpg,,,,LG KG190,,,,http://www.phonearena.com/phones/LG-KG190_id2114,85 g
20-Feb-07,,,,,,http://i-cdn.phonearena.com/images/phones/7938-specs/LG-KU950.jpg,,,,LG KU950,,,,http://www.phonearena.com/phones/LG-KU950_id1996,
22-Oct-07,,,,,,http://i-cdn.phonearena.com/images/phones/9103-specs/LG-VX5400.jpg,,,,LG VX5400,,,,http://www.phonearena.com/phones/LG-VX5400_id2119,
19-Sep-08,,,Released,,,http://i-cdn.phonearena.com/images/phones/11626-specs/LG-AX155.jpg,,,,LG AX155,,,,http://www.phonearena.com/phones/LG-AX155_id2927,
17-May-02,,,,,,http://i-cdn.phonearena.com/images/phones/7395-specs/LG-5350.jpg,,,,LG 5350,,,,http://www.phonearena.com/phones/LG-5350_id473,
12-Jul-02,,,,,,http://i-cdn.phonearena.com/images/phones/7432-specs/LG-VX-10.jpg,,,,LG VX-10,,,,http://www.phonearena.com/phones/LG-VX-10_id468,108 g
13-Sep-02,,,,,,http://i-cdn.phonearena.com/images/phones/6985-specs/LG-VX-3100--VX-3100A--VX-3100L.jpg,,,,LG VX 3100 / VX 3100A / VX 3100L,,,,http://www.phonearena.com/phones/LG-VX-3100--VX-3100A--VX-3100L_id622,89 g
19-Dec-02,,,,,,http://i-cdn.phonearena.com/images/phones/7017-specs/LG-5450--LX5450.jpg,,,,LG 5450 / LX5450,,,,http://www.phonearena.com/phones/LG-5450--LX5450_id817,
30-Jan-03,,,,,,http://i-cdn.phonearena.com/images/phones/7044-specs/LG-VX-6000.jpg,,,,LG VX-6000,,,,http://www.phonearena.com/phones/LG-VX-6000_id528,
21-Mar-03,,,,,,http://i-cdn.phonearena.com/images/phones/7063-specs/LG-VX-4500.jpg,,,,LG VX 4500,,,,http://www.phonearena.com/phones/LG-VX-4500_id560,
31-Mar-03,,,,,,http://i-cdn.phonearena.com/images/phones/7067-specs/LG-LX5550--VX5550.jpg,,,,LG LX5550 / VX5550,,,,http://www.phonearena.com/phones/LG-LX5550--VX5550_id559,
3-Apr-03,,,,,,http://i-cdn.phonearena.com/images/phones/7072-specs/LG-VX4600.jpg,,,,LG VX4600,,,,http://www.phonearena.com/phones/LG-VX4600_id561,
1-May-03,,,,,,http://i-cdn.phonearena.com/images/phones/7085-specs/LG-G4010--G4011.jpg,,,,LG G4010 / G4011,,,,http://www.phonearena.com/phones/LG-G4010--G4011_id701,79 g
28-May-03,,,,,,http://i-cdn.phonearena.com/images/phones/7101-specs/LG-G4050.jpg,,,,LG G4050,,,,http://www.phonearena.com/phones/LG-G4050_id708,
9-Jul-03,,,,,,http://i-cdn.phonearena.com/images/phones/7121-specs/LG-5400--5400A.jpg,,,,LG 5400 / 5400A,,,,http://www.phonearena.com/phones/LG-5400--5400A_id816,
26-Nov-03,,,,,,http://i-cdn.phonearena.com/images/phones/7195-specs/LG-VX7000--VX7000A.jpg,,,,LG VX7000 / VX7000A,,,,http://www.phonearena.com/phones/LG-VX7000--VX7000A_id710,